sentence_id,token_id,token,tag
252,3,silo,I-INFRASTRUCTURE
252,4,slowed,O
252,5,evacuation,O
252,6,from,O
252,7,Reykjavik,B-LOCATION
252,8,;,O
252,9,Telecoms,B-ORG
252,10,Without,I-ORG
252,11,Borders,I-ORG
252,12,asked,O
252,13,for,O
252,14,sleeping,B-AID_RESOURCE
252,15,mats,I-AID_RESOURCE
252,16,.,O
253,0,Search,O
253,1,crews,O
253,2,found,O
253,3,five,B-CASUALTY
253,4,workers,I-CASUALTY
253,5,trapped,I-CASUALTY
253,6,under,O
253,7,the,O
253,8,collapsed,O
253,9,evacuation,B-INFRASTRUCTURE
253,10,road,I-INFRASTRUCTURE
253,11,in,O
253,12,Zanzibar,B-LOCATION
253,13,.,O
254,0,Blue,B-ORG
254,1,Shield,I-ORG
254,2,volunteers,I-ORG
254,3,moved,O
254,4,diesel,B-AID_RESOURCE
254,5,drums,I-AID_RESOURCE
254,6,to,O
254,7,Kigali,B-LOCATION
254,8,after,O
254,9,the,O
254,10,ash,B-DISASTER
254,11,cloud,I-DISASTER
254,12,shut,O
254,13,the,O
254,14,community,B-INFRASTRUCTURE
254,15,well,I-INFRASTRUCTURE
254,16,.,O
255,0,CARE,B-ORG
255,1,teams,I-ORG
255,2,mapped,O
255,3,supply,O
255,4,gaps,O
255,5,near,O
255,6,Cebu,B-LOCATION
255,7,",",O
255,8,where,O
255,9,families,B-CASUALTY
255,10,cut,I-CASUALTY
255,11,off,I-CASUALTY
255,12,were,O
255,13,stranded,O
255,14,by,O
255,15,storm,B-DISASTER
255,16,cells,I-DISASTER
255,17,.,O
256,0,volcanic,B-DISASTER
256,1,eruption,I-DISASTER
256,2,in,O
256,3,Arequipa,B-LOCATION
256,4,carried,O
256,5,away,O
256,6,the,O
256,7,ferry,B-INFRASTRUCTURE
256,8,dock,I-INFRASTRUCTURE
256,9,",",O
256,10,isolating,O
256,11,elderly,B-CASUALTY
256,12,patients,I-CASUALTY
256,13,evacuated,I-CASUALTY
256,14,.,O
257,0,In,O
257,1,Kigali,B-LOCATION
257,2,",",O
257,3,Food,B-ORG
257,4,for,I-ORG
257,5,the,I-ORG
257,6,Hungry,I-ORG
257,7,reported,O
257,8,two,B-CASUALTY
257,9,nurses,I-CASUALTY
257,10,injured,I-CASUALTY
257,11,when,O
257,12,the,O
257,13,distribution,B-INFRASTRUCTURE
257,14,warehouse,I-INFRASTRUCTURE
257,15,failed,O
257,16,.,O
258,0,After,O
258,1,the,O
258,2,chemical,B-DISASTER
258,3,spill,I-DISASTER
258,4,",",O
258,5,the,O
258,6,reservoir,B-INFRASTRUCTURE
258,7,wall,I-INFRASTRUCTURE
258,8,asked,O
258,9,Action,B-ORG
258,10,Against,I-ORG
258,11,Hunger,I-ORG
258,12,for,O
258,13,water,B-AID_RESOURCE
258,14,bladders,I-AID_RESOURCE
258,15,.,O
259,0,Search,O
259,1,crews,O
259,2,found,O
259,3,many,B-CASUALTY
259,4,households,I-CASUALTY
259,5,displaced,I-CASUALTY
259,6,under,O
259,7,the,O
259,8,collapsed,O
259,9,fuel,B-INFRASTRUCTURE
259,10,depot,I-INFRASTRUCTURE
259,11,in,O
259,12,Cebu,B-LOCATION
259,13,.,O
260,0,In,O
260,1,Dili,B-LOCATION
260,2,",",O
260,3,a,O
260,4,torrential,B-DISASTER
260,5,rain,I-DISASTER
260,6,buried,O
260,7,the,O
260,8,power,B-INFRASTRUCTURE
260,9,substation,I-INFRASTRUCTURE
260,10,where,O
260,11,six,B-CASUALTY
260,12,volunteers,I-CASUALTY
260,13,hurt,I-CASUALTY
260,14,had,O
260,15,taken,O
260,16,shelter,O
260,17,.,O
261,0,The,O
261,1,torrential,B-DISASTER
261,2,rain,I-DISASTER
261,3,cracked,O
261,4,the,O
261,5,ferry,B-INFRASTRUCTURE
261,6,dock,I-INFRASTRUCTURE
261,7,outside,O
261,8,Asmara,B-LOCATION
261,9,",",O
261,10,so,O
261,11,Blue,B-ORG
261,12,Shield,I-ORG
261,13,volunteers,I-ORG
261,14,sent,O
261,15,portable,B-AID_RESOURCE
261,16,radios,I-AID_RESOURCE
261,17,.,O
262,0,Blue,B-ORG
262,1,Shield,I-ORG
262,2,volunteers,I-ORG
262,3,mapped,O
262,4,supply,O
262,5,gaps,O
262,6,near,O
262,7,Suva,B-LOCATION
262,8,",",O
262,9,where,O
262,10,dozens,B-CASUALTY
262,11,of,I-CASUALTY
262,12,children,I-CASUALTY
262,13,missing,I-CASUALTY
262,14,were,O
262,15,stranded,O
262,16,by,O
262,17,debris,B-DISASTER
262,18,flow,I-DISASTER
262,19,.,O
263,0,Near,O
263,1,Bukhara,B-LOCATION
263,2,",",O
263,3,the,O
263,4,torrential,B-DISASTER
263,5,rain,I-DISASTER
263,6,swept,O
263,7,through,O
263,8,the,O
263,9,evacuation,B-INFRASTRUCTURE
263,10,road,I-INFRASTRUCTURE
263,11,and,O
263,12,left,O
263,13,schoolchildren,B-CASUALTY
263,14,stranded,I-CASUALTY
263,15,.,O
264,0,The,O
264,1,land,B-DISASTER
264,2,subsidence,I-DISASTER
264,3,cracked,O
264,4,the,O
264,5,fuel,B-INFRASTRUCTURE
264,6,depot,I-INFRASTRUCTURE
264,7,outside,O
264,8,La,B-LOCATION
264,9,Paz,I-LOCATION
264,10,",",O
264,11,so,O
264,12,Aviation,B-ORG
264,13,Sans,I-ORG
264,14,Frontieres,I-ORG
264,15,sent,O
264,16,hygiene,B-AID_RESOURCE
264,17,kits,I-AID_RESOURCE
264,18,.,O
265,0,Humanity,B-ORG
265,1,First,I-ORG
265,2,delivered,O
265,3,chlorine,B-AID_RESOURCE
265,4,tablets,I-AID_RESOURCE
265,5,to,O
265,6,Antananarivo,B-LOCATION
265,7,after,O
265,8,rainwater,O
265,9,contaminated,O
265,10,the,O
265,11,reservoir,B-INFRASTRUCTURE
265,12,wall,I-INFRASTRUCTURE
265,13,.,O
266,0,storm,B-DISASTER
266,1,cells,I-DISASTER
266,2,in,O
266,3,Cebu,B-LOCATION
266,4,carried,O
266,5,away,O
266,6,the,O
266,7,rail,B-INFRASTRUCTURE
266,8,bridge,I-INFRASTRUCTURE
266,9,",",O
266,10,isolating,O
266,11,many,B-CASUALTY
266,12,households,I-CASUALTY
266,13,displaced,I-CASUALTY
266,14,.,O
267,0,In,O
267,1,Bukhara,B-LOCATION
267,2,",",O
267,3,crews,O
267,4,requested,O
267,5,cash,B-AID_RESOURCE
267,6,vouchers,I-AID_RESOURCE
267,7,because,O
267,8,the,O
267,9,distribution,B-INFRASTRUCTURE
267,10,warehouse,I-INFRASTRUCTURE
267,11,failed,O
267,12,during,O
267,13,the,O
267,14,torrential,B-DISASTER
267,15,rain,I-DISASTER
267,16,.,O
268,0,After,O
268,1,the,O
268,2,earth,B-DISASTER
268,3,tremor,I-DISASTER
268,4,",",O
268,5,the,O
268,6,grain,B-INFRASTRUCTURE
268,7,silo,I-INFRASTRUCTURE
268,8,asked,O
268,9,Community,B-ORG
268,10,rescue,I-ORG
268,11,brigade,I-ORG
268,12,for,O
268,13,splints,B-AID_RESOURCE
268,14,.,O
269,0,Samaritan,B-ORG
269,1,Aviation,I-ORG
269,2,warned,O
269,3,that,O
269,4,portable,B-AID_RESOURCE
269,5,radios,I-AID_RESOURCE
269,6,were,O
269,7,running,O
269,8,low,O
269,9,in,O
269,10,Valparaiso,B-LOCATION
269,11,after,O
269,12,the,O
269,13,bus,B-INFRASTRUCTURE
269,14,terminal,I-INFRASTRUCTURE
269,15,overflowed,O
269,16,.,O
270,0,A,O
270,1,damaged,O
270,2,ferry,B-INFRASTRUCTURE
270,3,dock,I-INFRASTRUCTURE
270,4,slowed,O
270,5,evacuation,O
270,6,from,O
270,7,Port,B-LOCATION
270,8,Vila,I-LOCATION
270,9,;,O
270,10,Crisis,B-ORG
270,11,Response,I-ORG
270,12,Unit,I-ORG
270,13,asked,O
270,14,for,O
270,15,splints,B-AID_RESOURCE
270,16,.,O
271,0,Local,O
271,1,officials,O
271,2,in,O
271,3,Dakar,B-LOCATION
271,4,said,O
271,5,the,O
271,6,urban,B-DISASTER
271,7,flash,I-DISASTER
271,8,flood,I-DISASTER
271,9,forced,O
271,10,three,B-CASUALTY
271,11,drivers,I-CASUALTY
271,12,rescued,I-CASUALTY
271,13,from,O
271,14,homes,O
271,15,near,O
271,16,the,O
271,17,primary,B-INFRASTRUCTURE
271,18,clinic,I-INFRASTRUCTURE
271,19,.,O
272,0,Water,B-ORG
272,1,Mission,I-ORG
272,2,reported,O
272,3,17,B-CASUALTY
272,4,residents,I-CASUALTY
272,5,injured,I-CASUALTY
272,6,when,O
272,7,the,O
272,8,dam,B-DISASTER
272,9,burst,I-DISASTER
272,10,hit,O
272,11,the,O
272,12,coastal,B-INFRASTRUCTURE
272,13,pier,I-INFRASTRUCTURE
272,14,outside,O
272,15,La,B-LOCATION
272,16,Paz,I-LOCATION
272,17,.,O
273,0,Local,O
273,1,officials,O
273,2,in,O
273,3,Tbilisi,B-LOCATION
273,4,said,O
273,5,the,O
273,6,Typhoon,B-DISASTER
273,7,Kaito,I-DISASTER
273,8,forced,O
273,9,coastal,B-CASUALTY
273,10,residents,I-CASUALTY
273,11,evacuated,I-CASUALTY
273,12,from,O
273,13,homes,O
273,14,near,O
273,15,the,O
273,16,reservoir,B-INFRASTRUCTURE
273,17,wall,I-INFRASTRUCTURE
273,18,.,O
274,0,Water,B-ORG
274,1,Mission,I-ORG
274,2,used,O
274,3,mosquito,B-AID_RESOURCE
274,4,nets,I-AID_RESOURCE
274,5,to,O
274,6,support,O
274,7,port,B-CASUALTY
274,8,staff,I-CASUALTY
274,9,missing,I-CASUALTY
274,10,after,O
274,11,the,O
274,12,chemical,B-DISASTER
274,13,spill,I-DISASTER
274,14,isolated,O
274,15,Reykjavik,B-LOCATION
274,16,.,O
275,0,peat,B-DISASTER
275,1,fire,I-DISASTER
275,2,in,O
275,3,La,B-LOCATION
275,4,Paz,I-LOCATION
275,5,carried,O
275,6,away,O
275,7,the,O
275,8,distribution,B-INFRASTRUCTURE
275,9,warehouse,I-INFRASTRUCTURE
275,10,",",O
275,11,isolating,O
275,12,four,B-CASUALTY
275,13,passengers,I-CASUALTY
275,14,missing,I-CASUALTY
275,15,.,O
276,0,Food,B-ORG
276,1,for,I-ORG
276,2,the,I-ORG
276,3,Hungry,I-ORG
276,4,warned,O
276,5,that,O
276,6,satellite,B-AID_RESOURCE
276,7,terminals,I-AID_RESOURCE
276,8,were,O
276,9,running,O
276,10,low,O
276,11,in,O
276,12,Kampala,B-LOCATION
276,13,after,O
276,14,the,O
276,15,market,B-INFRASTRUCTURE
276,16,hall,I-INFRASTRUCTURE
276,17,overflowed,O
276,18,.,O
277,0,In,O
277,1,Kampala,B-LOCATION
277,2,",",O
277,3,crews,O
277,4,requested,O
277,5,sleeping,B-AID_RESOURCE
277,6,mats,I-AID_RESOURCE
277,7,because,O
277,8,the,O
277,9,grain,B-INFRASTRUCTURE
277,10,silo,I-INFRASTRUCTURE
277,11,failed,O
277,12,during,O
277,13,the,O
277,14,chemical,B-DISASTER
277,15,spill,I-DISASTER
277,16,.,O
278,0,A,O
278,1,Cyclone,B-DISASTER
278,2,Vira,I-DISASTER
278,3,above,O
278,4,Bamako,B-LOCATION
278,5,blocked,O
278,6,the,O
278,7,bus,B-INFRASTRUCTURE
278,8,terminal,I-INFRASTRUCTURE
278,9,",",O
278,10,leaving,O
278,11,six,B-CASUALTY
278,12,volunteers,I-CASUALTY
278,13,hurt,I-CASUALTY
278,14,.,O
279,0,A,O
279,1,damaged,O
279,2,reservoir,B-INFRASTRUCTURE
279,3,wall,I-INFRASTRUCTURE
279,4,slowed,O
279,5,evacuation,O
279,6,from,O
279,7,Zanzibar,B-LOCATION
279,8,;,O
279,9,Community,B-ORG
279,10,rescue,I-ORG
279,11,brigade,I-ORG
279,12,asked,O
279,13,for,O
279,14,tarpaulin,B-AID_RESOURCE
279,15,rolls,I-AID_RESOURCE
279,16,.,O
280,0,Telecoms,B-ORG
280,1,Without,I-ORG
280,2,Borders,I-ORG
280,3,moved,O
280,4,splints,B-AID_RESOURCE
280,5,to,O
280,6,Asmara,B-LOCATION
280,7,after,O
280,8,the,O
280,9,ice,B-DISASTER
280,10,jam,I-DISASTER
280,11,shut,O
280,12,the,O
280,13,primary,B-INFRASTRUCTURE
280,14,clinic,I-INFRASTRUCTURE
280,15,.,O
281,0,peat,B-DISASTER
281,1,fire,I-DISASTER
281,2,froze,O
281,3,the,O
281,4,sewage,B-INFRASTRUCTURE
281,5,pump,I-INFRASTRUCTURE
281,6,near,O
281,7,Bandar,B-LOCATION
281,8,Seri,I-LOCATION
281,9,Begawan,I-LOCATION
281,10,",",O
281,11,delaying,O
281,12,kitchen,B-AID_RESOURCE
281,13,sets,I-AID_RESOURCE
281,14,from,O
281,15,Humanity,B-ORG
281,16,First,I-ORG
281,17,.,O
282,0,In,O
282,1,Antananarivo,B-LOCATION
282,2,",",O
282,3,Crisis,B-ORG
282,4,Response,I-ORG
282,5,Unit,I-ORG
282,6,opened,O
282,7,a,O
282,8,field,O
282,9,post,O
282,10,for,O
282,11,140,B-CASUALTY
282,12,people,I-CASUALTY
282,13,displaced,I-CASUALTY
282,14,after,O
282,15,heatwave,B-DISASTER
282,16,.,O
283,0,Rapid,B-ORG
283,1,Relief,I-ORG
283,2,Team,I-ORG
283,3,mapped,O
283,4,supply,O
283,5,gaps,O
283,6,near,O
283,7,Thimphu,B-LOCATION
283,8,",",O
283,9,where,O
283,10,three,B-CASUALTY
283,11,drivers,I-CASUALTY
283,12,rescued,I-CASUALTY
283,13,were,O
283,14,stranded,O
283,15,by,O
283,16,cold,B-DISASTER
283,17,snap,I-DISASTER
283,18,.,O
284,0,Food,B-ORG
284,1,for,I-ORG
284,2,the,I-ORG
284,3,Hungry,I-ORG
284,4,moved,O
284,5,kitchen,B-AID_RESOURCE
284,6,sets,I-AID_RESOURCE
284,7,to,O
284,8,Suva,B-LOCATION
284,9,after,O
284,10,the,O
284,11,earth,B-DISASTER
284,12,tremor,I-DISASTER
284,13,damaged,O
284,14,the,O
284,15,temporary,B-INFRASTRUCTURE
284,16,bridge,I-INFRASTRUCTURE
284,17,.,O
285,0,The,O
285,1,market,B-INFRASTRUCTURE
285,2,hall,I-INFRASTRUCTURE
285,3,in,O
285,4,Rabat,B-LOCATION
285,5,stayed,O
285,6,closed,O
285,7,while,O
285,8,RescueNet,B-ORG
285,9,moved,O
285,10,solar,B-AID_RESOURCE
285,11,lamps,I-AID_RESOURCE
285,12,through,O
285,13,back,O
285,14,roads,O
285,15,.,O
286,0,A,O
286,1,damaged,O
286,2,drainage,B-INFRASTRUCTURE
286,3,canal,I-INFRASTRUCTURE
286,4,slowed,O
286,5,evacuation,O
286,6,from,O
286,7,Georgetown,B-LOCATION
286,8,;,O
286,9,Telecoms,B-ORG
286,10,Without,I-ORG
286,11,Borders,I-ORG
286,12,asked,O
286,13,for,O
286,14,kitchen,B-AID_RESOURCE
286,15,sets,I-AID_RESOURCE
286,16,.,O
287,0,Food,B-ORG
287,1,for,I-ORG
287,2,the,I-ORG
287,3,Hungry,I-ORG
287,4,moved,O
287,5,diesel,B-AID_RESOURCE
287,6,drums,I-AID_RESOURCE
287,7,to,O
287,8,La,B-LOCATION
287,9,Paz,I-LOCATION
287,10,after,O
287,11,the,O
287,12,urban,B-DISASTER
287,13,flash,I-DISASTER
287,14,flood,I-DISASTER
287,15,shut,O
287,16,the,O
287,17,fuel,B-INFRASTRUCTURE
287,18,depot,I-INFRASTRUCTURE
287,19,.,O
288,0,In,O
288,1,Arequipa,B-LOCATION
288,2,",",O
288,3,MedGlobal,B-ORG
288,4,reported,O
288,5,six,B-CASUALTY
288,6,volunteers,I-CASUALTY
288,7,hurt,I-CASUALTY
288,8,when,O
288,9,the,O
288,10,mobile,B-INFRASTRUCTURE
288,11,tower,I-INFRASTRUCTURE
288,12,failed,O
288,13,.,O
289,0,Samaritan,B-ORG
289,1,Aviation,I-ORG
289,2,used,O
289,3,portable,B-AID_RESOURCE
289,4,radios,I-AID_RESOURCE
289,5,to,O
289,6,support,O
289,7,nine,B-CASUALTY
289,8,families,I-CASUALTY
289,9,stranded,I-CASUALTY
289,10,after,O
289,11,the,O
289,12,cold,B-DISASTER
289,13,snap,I-DISASTER
289,14,isolated,O
289,15,Kampala,B-LOCATION
289,16,.,O
290,0,After,O
290,1,the,O
290,2,glacier,B-DISASTER
290,3,flood,I-DISASTER
290,4,",",O
290,5,the,O
290,6,reservoir,B-INFRASTRUCTURE
290,7,wall,I-INFRASTRUCTURE
290,8,asked,O
290,9,Rapid,B-ORG
290,10,Relief,I-ORG
290,11,Team,I-ORG
290,12,for,O
290,13,water,B-AID_RESOURCE
290,14,bladders,I-AID_RESOURCE
290,15,.,O
291,0,Humanity,B-ORG
291,1,First,I-ORG
291,2,moved,O
291,3,hygiene,B-AID_RESOURCE
291,4,kits,I-AID_RESOURCE
291,5,to,O
291,6,Anchorage,B-LOCATION
291,7,after,O
291,8,the,O
291,9,snow,B-DISASTER
291,10,squall,I-DISASTER
291,11,damaged,O
291,12,the,O
291,13,bus,B-INFRASTRUCTURE
291,14,terminal,I-INFRASTRUCTURE
291,15,.,O
292,0,Humanity,B-ORG
292,1,First,I-ORG
292,2,sent,O
292,3,infant,B-AID_RESOURCE
292,4,milk,I-AID_RESOURCE
292,5,to,O
292,6,Kampala,B-LOCATION
292,7,after,O
292,8,the,O
292,9,rockfall,B-DISASTER
292,10,damaged,O
292,11,the,O
292,12,hospital,B-INFRASTRUCTURE
292,13,generator,I-INFRASTRUCTURE
292,14,.,O
293,0,A,O
293,1,earth,B-DISASTER
293,2,tremor,I-DISASTER
293,3,closed,O
293,4,the,O
293,5,evacuation,B-INFRASTRUCTURE
293,6,road,I-INFRASTRUCTURE
293,7,to,O
293,8,Nuku,B-LOCATION
293,9,',I-LOCATION
293,10,alofa,I-LOCATION
293,11,",",O
293,12,stranding,O
293,13,Community,B-ORG
293,14,rescue,I-ORG
293,15,brigade,I-ORG
293,16,with,O
293,17,mosquito,B-AID_RESOURCE
293,18,nets,I-AID_RESOURCE
293,19,.,O
294,0,Before,O
294,1,dawn,O
294,2,",",O
294,3,cold,B-DISASTER
294,4,snap,I-DISASTER
294,5,cut,O
294,6,power,O
294,7,in,O
294,8,Kigali,B-LOCATION
294,9,while,O
294,10,Action,B-ORG
294,11,Against,I-ORG
294,12,Hunger,I-ORG
294,13,requested,O
294,14,mosquito,B-AID_RESOURCE
294,15,nets,I-AID_RESOURCE
294,16,.,O
295,0,The,O
295,1,bus,B-INFRASTRUCTURE
295,2,terminal,I-INFRASTRUCTURE
295,3,in,O
295,4,La,B-LOCATION
295,5,Paz,I-LOCATION
295,6,stayed,O
295,7,closed,O
295,8,while,O
295,9,Local,B-ORG
295,10,Red,I-ORG
295,11,Crescent,I-ORG
295,12,moved,O
295,13,chlorine,B-AID_RESOURCE
295,14,tablets,I-AID_RESOURCE
295,15,through,O
295,16,back,O
295,17,roads,O
295,18,.,O
296,0,The,O
296,1,peat,B-DISASTER
296,2,fire,I-DISASTER
296,3,cracked,O
296,4,the,O
296,5,power,B-INFRASTRUCTURE
296,6,substation,I-INFRASTRUCTURE
296,7,outside,O
296,8,Kathmandu,B-LOCATION
296,9,",",O
296,10,so,O
296,11,Samaritan,B-ORG
296,12,Aviation,I-ORG
296,13,sent,O
296,14,portable,B-AID_RESOURCE
296,15,radios,I-AID_RESOURCE
296,16,.,O
297,0,Action,B-ORG
297,1,Against,I-ORG
297,2,Hunger,I-ORG
297,3,said,O
297,4,the,O
297,5,snow,B-DISASTER
297,6,squall,I-DISASTER
297,7,flooded,O
297,8,the,O
297,9,drainage,B-INFRASTRUCTURE
297,10,canal,I-INFRASTRUCTURE
297,11,and,O
297,12,spoiled,O
297,13,mobile,B-AID_RESOURCE
297,14,chargers,I-AID_RESOURCE
297,15,.,O
298,0,Local,B-ORG
298,1,Red,I-ORG
298,2,Crescent,I-ORG
298,3,warned,O
298,4,that,O
298,5,chlorine,B-AID_RESOURCE
298,6,tablets,I-AID_RESOURCE
298,7,would,O
298,8,run,O
298,9,out,O
298,10,in,O
298,11,Kigali,B-LOCATION
298,12,if,O
298,13,the,O
298,14,temporary,B-INFRASTRUCTURE
298,15,bridge,I-INFRASTRUCTURE
298,16,remained,O
298,17,broken,O
298,18,.,O
299,0,A,O
299,1,volcanic,B-DISASTER
299,2,eruption,I-DISASTER
299,3,in,O
299,4,Kampala,B-LOCATION
299,5,ruptured,O
299,6,the,O
299,7,sewage,B-INFRASTRUCTURE
299,8,pump,I-INFRASTRUCTURE
299,9,",",O
299,10,and,O
299,11,three,B-CASUALTY
299,12,drivers,I-CASUALTY
299,13,rescued,I-CASUALTY
299,14,needed,O
299,15,tarpaulin,B-AID_RESOURCE
299,16,rolls,I-AID_RESOURCE
299,17,.,O
300,0,In,O
300,1,Port,B-LOCATION
300,2,Vila,I-LOCATION
300,3,",",O
300,4,Rapid,B-ORG
300,5,Relief,I-ORG
300,6,Team,I-ORG
300,7,opened,O
300,8,a,O
300,9,field,O
300,10,post,O
300,11,for,O
300,12,140,B-CASUALTY
300,13,people,I-CASUALTY
300,14,displaced,I-CASUALTY
300,15,after,O
300,16,cold,B-DISASTER
300,17,snap,I-DISASTER
300,18,.,O
301,0,Community,B-ORG
301,1,rescue,I-ORG
301,2,brigade,I-ORG
301,3,moved,O
301,4,chlorine,B-AID_RESOURCE
301,5,tablets,I-AID_RESOURCE
301,6,to,O
301,7,Antananarivo,B-LOCATION
301,8,after,O
301,9,the,O
301,10,heatwave,B-DISASTER
301,11,shut,O
301,12,the,O
301,13,water,B-INFRASTRUCTURE
301,14,intake,I-INFRASTRUCTURE
301,15,.,O
302,0,cold,B-DISASTER
302,1,snap,I-DISASTER
302,2,in,O
302,3,Rabat,B-LOCATION
302,4,carried,O
302,5,away,O
302,6,the,O
302,7,distribution,B-INFRASTRUCTURE
302,8,warehouse,I-INFRASTRUCTURE
302,9,",",O
302,10,isolating,O
302,11,17,B-CASUALTY
302,12,residents,I-CASUALTY
302,13,injured,I-CASUALTY
302,14,.,O
303,0,Telecoms,B-ORG
303,1,Without,I-ORG
303,2,Borders,I-ORG
303,3,moved,O
303,4,hygiene,B-AID_RESOURCE
303,5,kits,I-AID_RESOURCE
303,6,to,O
303,7,Nuku,B-LOCATION
303,8,',I-LOCATION
303,9,alofa,I-LOCATION
303,10,after,O
303,11,the,O
303,12,dam,B-DISASTER
303,13,burst,I-DISASTER
303,14,shut,O
303,15,the,O
303,16,airport,B-INFRASTRUCTURE
303,17,runway,I-INFRASTRUCTURE
303,18,.,O
304,0,The,O
304,1,community,B-INFRASTRUCTURE
304,2,well,I-INFRASTRUCTURE
304,3,in,O
304,4,Suva,B-LOCATION
304,5,stayed,O
304,6,closed,O
304,7,while,O
304,8,Relief,B-ORG
304,9,International,I-ORG
304,10,moved,O
304,11,sleeping,B-AID_RESOURCE
304,12,mats,I-AID_RESOURCE
304,13,through,O
304,14,back,O
304,15,roads,O
304,16,.,O
305,0,storm,B-DISASTER
305,1,cells,I-DISASTER
305,2,in,O
305,3,Zanzibar,B-LOCATION
305,4,carried,O
305,5,away,O
305,6,the,O
305,7,mobile,B-INFRASTRUCTURE
305,8,tower,I-INFRASTRUCTURE
305,9,",",O
305,10,isolating,O
305,11,five,B-CASUALTY
305,12,workers,I-CASUALTY
305,13,trapped,I-CASUALTY
305,14,.,O
306,0,Search,O
306,1,crews,O
306,2,found,O
306,3,coastal,B-CASUALTY
306,4,residents,I-CASUALTY
306,5,evacuated,I-CASUALTY
306,6,under,O
306,7,the,O
306,8,collapsed,O
306,9,mobile,B-INFRASTRUCTURE
306,10,tower,I-INFRASTRUCTURE
306,11,in,O
306,12,Bamako,B-LOCATION
306,13,.,O
307,0,In,O
307,1,Luanda,B-LOCATION
307,2,",",O
307,3,crews,O
307,4,requested,O
307,5,family,B-AID_RESOURCE
307,6,tents,I-AID_RESOURCE
307,7,because,O
307,8,the,O
307,9,community,B-INFRASTRUCTURE
307,10,well,I-INFRASTRUCTURE
307,11,failed,O
307,12,during,O
307,13,the,O
307,14,Typhoon,B-DISASTER
307,15,Kaito,I-DISASTER
307,16,.,O
308,0,A,O
308,1,snow,B-DISASTER
308,2,squall,I-DISASTER
308,3,in,O
308,4,Reykjavik,B-LOCATION
308,5,ruptured,O
308,6,the,O
308,7,reservoir,B-INFRASTRUCTURE
308,8,wall,I-INFRASTRUCTURE
308,9,",",O
308,10,and,O
308,11,schoolchildren,B-CASUALTY
308,12,stranded,I-CASUALTY
308,13,needed,O
308,14,solar,B-AID_RESOURCE
308,15,lamps,I-AID_RESOURCE
308,16,.,O
309,0,RescueNet,B-ORG
309,1,warned,O
309,2,that,O
309,3,tarpaulin,B-AID_RESOURCE
309,4,rolls,I-AID_RESOURCE
309,5,were,O
309,6,running,O
309,7,low,O
309,8,in,O
309,9,Antananarivo,B-LOCATION
309,10,after,O
309,11,the,O
309,12,grain,B-INFRASTRUCTURE
309,13,silo,I-INFRASTRUCTURE
309,14,overflowed,O
309,15,.,O
310,0,A,O
310,1,damaged,O
310,2,coastal,B-INFRASTRUCTURE
310,3,pier,I-INFRASTRUCTURE
310,4,slowed,O
310,5,evacuation,O
310,6,from,O
310,7,Dakar,B-LOCATION
310,8,;,O
310,9,Global,B-ORG
310,10,Shelter,I-ORG
310,11,Cluster,I-ORG
310,12,asked,O
310,13,for,O
310,14,mobile,B-AID_RESOURCE
310,15,chargers,I-AID_RESOURCE
310,16,.,O
311,0,A,O
311,1,ice,B-DISASTER
311,2,jam,I-DISASTER
311,3,closed,O
311,4,the,O
311,5,rail,B-INFRASTRUCTURE
311,6,bridge,I-INFRASTRUCTURE
311,7,to,O
311,8,Tbilisi,B-LOCATION
311,9,",",O
311,10,stranding,O
311,11,MedGlobal,B-ORG
311,12,with,O
311,13,water,B-AID_RESOURCE
311,14,filters,I-AID_RESOURCE
311,15,.,O
312,0,Telecoms,B-ORG
312,1,Without,I-ORG
312,2,Borders,I-ORG
312,3,said,O
312,4,emergency,O
312,5,vehicles,O
312,6,could,O
312,7,not,O
312,8,reach,O
312,9,Mombasa,B-LOCATION
312,10,after,O
312,11,the,O
312,12,heatwave,B-DISASTER
312,13,damaged,O
312,14,the,O
312,15,bus,B-INFRASTRUCTURE
312,16,terminal,I-INFRASTRUCTURE
312,17,.,O
313,0,Emergency,B-ORG
313,1,Logistics,I-ORG
313,2,Hub,I-ORG
313,3,warned,O
313,4,that,O
313,5,oxygen,B-AID_RESOURCE
313,6,tanks,I-AID_RESOURCE
313,7,would,O
313,8,run,O
313,9,out,O
313,10,in,O
313,11,Bamako,B-LOCATION
313,12,if,O
313,13,the,O
313,14,airport,B-INFRASTRUCTURE
313,15,runway,I-INFRASTRUCTURE
313,16,remained,O
313,17,broken,O
313,18,.,O
314,0,A,O
314,1,Typhoon,B-DISASTER
314,2,Kaito,I-DISASTER
314,3,above,O
314,4,Paramaribo,B-LOCATION
314,5,blocked,O
314,6,the,O
314,7,ferry,B-INFRASTRUCTURE
314,8,dock,I-INFRASTRUCTURE
314,9,",",O
314,10,leaving,O
314,11,pregnant,B-CASUALTY
314,12,patients,I-CASUALTY
314,13,relocated,I-CASUALTY
314,14,.,O
315,0,In,O
315,1,Suva,B-LOCATION
315,2,",",O
315,3,Community,B-ORG
315,4,rescue,I-ORG
315,5,brigade,I-ORG
315,6,opened,O
315,7,a,O
315,8,field,O
315,9,post,O
315,10,for,O
315,11,17,B-CASUALTY
315,12,residents,I-CASUALTY
315,13,injured,I-CASUALTY
315,14,after,O
315,15,monsoon,B-DISASTER
315,16,flood,I-DISASTER
315,17,.,O
316,0,A,O
